custom_id,task_name,how,slug,category_name,named_source,source_real,votes,confidence
cn-all-remaining-0981-628b31f9,建筑热工传热核验与发布封板审计,分类,building-design-and-building-information-modeling-bim,Building Design and Building Information Modeling (BIM) Software,,unsure,2/3,0.42
cn-all-remaining-0982-97178bfe,建筑热工传热分析核验与发布封板复核,分类,building-design-and-building-information-modeling-bim,Building Design and Building Information Modeling (BIM) Software,,unsure,2/3,0.42
cn-all-remaining-0983-73dcdfda,岩土工程核验与发布封板复核,分类,civil-engineering-design,Civil Engineering Design Software,,unsure,3/3,0.4
cn-all-remaining-0984-e729d438,材料力学分析核验与发布封板复核,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,unsure,3/3,0.45
cn-all-remaining-0985-65cb1fbe,香氛新品首发 KV 的 AIGC 多平台版本化适配、交付归档与自动质检,分类,graphic-design,Graphic Design Software,,yes,3/3,0.52
cn-all-remaining-0986-6e952e64,半圆形径向小提琴图,分类,weather-data-software,Weather Data Software,,yes,3/3,0.47
cn-all-remaining-0987-086c66e0,哮喘用药与神经精神事件的自发报告信号评估,分类,regulatory-information-management-rim-systems,Regulatory Information Management (RIM) Systems,,yes,3/3,0.38
cn-all-remaining-0988-a20bde35,随机森林特征重要性排序与相关性热力图组合图,分类,x-research-dataset-repository,Research Dataset Repository — 公开数据集下载页与元数据,,yes,3/3,0.48
cn-all-remaining-0989-f5bd3548,复核 Amber 罐区正丁烷球罐综合强度与支承稳定性,分类,simulation-cae,Simulation & CAE Software,,yes,2/3,0.4
cn-all-remaining-0990-ce20c74a,交通信号管线与手孔井专项运维图编制,分类,civil-engineering-design,Civil Engineering Design Software,,yes,3/3,0.53
cn-all-remaining-0991-aea4e661,Buchwald-Hartwig 反应条件数据的可复算审计,分类,x-research-dataset-repository,Research Dataset Repository — 公开数据集下载页与元数据,,yes,3/3,0.8
cn-all-remaining-0996-36bc0e6f,退役锂离子电芯容量评定与梯次分选,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.58
cn-all-remaining-1000-78619d1a,球罐球壳分带排板设计与下料出图,分类,mechanical-computer-aided-design-mcad,Mechanical Computer-aided Design (MCAD) Software,,yes,3/3,0.5
cn-all-remaining-1001-4e972668,环形热图与韦恩图组合图,分类,x-genomics-data-repository,Genomics / Bioinformatics Data Repository — 组学数据集与样本注释,,yes,2/3,0.52
cn-all-remaining-1002-a2020f5d,小提琴图与相关性矩阵组合图,分类,x-research-dataset-repository,Research Dataset Repository — 公开数据集下载页与元数据,,unsure,3/3,0.33
cn-all-remaining-1026-123158fd,多阶段分析流水线的数据链完整性重建与结果资格分层审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,3/3,0.78
cn-all-remaining-1027-651a1bb4,多版本目录漂移下的逻辑文件角色发现、内容去重与歧义裁决,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,3/3,0.78
cn-all-remaining-1028-e4a02293,多源时序数据的时间轴一致性审计与无外推重采样决策,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,3/3,0.78
cn-all-remaining-1029-d4bc99ad,多格式数据文件的结构完整性、数值有效性与可移植引用审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,3/3,0.78
cn-all-remaining-1030-f5a56da3,结构化模型文件的拓扑一致性、参数指纹与重复版本分层审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.85
cn-all-remaining-1031-e0378e8c,异构字段映射的命名兼容性、空值模式与配置引用联合诊断,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.86
cn-all-remaining-1032-afa0646c,流程成功状态与数值质量冲突下的四层质量门控与结果可用性判定,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.85
cn-all-remaining-1033-da2105bb,上游质量警告与下游拟合误差的描述性关系及小样本推断边界分析,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.85
cn-all-remaining-1034-5076252b,双阶段配置漂移、类型保真与字段流向追溯审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,unsure,2/2,0.68
cn-all-remaining-1035-cea90978,多采样率时序信号平滑窗口的物理时间等价性、合法窗长反算与配置有效性审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.8
cn-all-remaining-1041-c4d4364e,合成地面反力代理信号的接触事件确定性重建、归一化波形与二十七情景规则敏感性分析,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,unsure,2/2,0.65
cn-all-remaining-1042-b1c822c2,合成地面反力代理信号的接触事件确定性重建、归一化波形与二十七情景规则敏感性分析,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,unsure,2/2,0.65
cn-all-remaining-1048-c591344c,TOML二次序列化方言的安全解析、类型保真与 Schema 往返闭合,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,unsure,2/2,0.55
cn-all-remaining-1049-d95e26d6,Legacy 事件数组与 Refined Pairs 的拓扑、数值及 Authority 一致性审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.77
cn-all-remaining-1050-3c8b881b,内容时间字段、偏序 DAG 与时钟域可信性联合审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,unsure,2/2,0.7
cn-all-remaining-1051-20e2a392,逐指标空值分母、边界权重、P95/CV 与发布汇总公式指纹复算,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.75
cn-all-remaining-1052-5af33928,多源质量字段、OSIM Body 汇总与归一化除数污染血缘,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.55
cn-all-remaining-1053-9f8259c5,Legacy/Refined 多特征方言签名、公共视图与信息损失审计,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.53
cn-all-remaining-1054-83ab11e1,报告内嵌 JSON 快照与独立资产的 Schema-Aware 递归版本偏斜,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.53
cn-all-remaining-1055-0722dc39,Record-Step 事件细化三态真值表、部分成功语义与下游准入,分类,x-motion-capture-biomechanics-lab,Motion Capture / Biomechanics Lab Software — 动捕采集与肌骨建模工作流,,yes,2/2,0.55
cn-all-remaining-1087-0475891c,球壳板订货规格与下料排板、样板编制,分类,mechanical-computer-aided-design-mcad,Mechanical Computer-aided Design (MCAD) Software,,yes,2/2,0.62
cn-all-remaining-1088-31bcc26f,球罐本体水压、气密试验及沉降监测布置图,分类,mechanical-computer-aided-design-mcad,Mechanical Computer-aided Design (MCAD) Software,,yes,2/2,0.57
cn-all-remaining-1089-4ff6887d,现场组焊与无损检测布置图编制,分类,mechanical-computer-aided-design-mcad,Mechanical Computer-aided Design (MCAD) Software,,yes,2/2,0.57
cn-all-remaining-1090-c33ca50d,构建 FEC 2024 联邦参议院委员会资金流、修订血缘与限额筛查审计产品,分类,x-regulatory-registry,Regulatory Registry / Compliance Filing Database — 备案与合规申报检索库,,yes,2/2,0.68
cn-all-remaining-1091-55784277,IRS 2022–2023 县际迁移发布、披露与 Census 邻接走廊审计,分类,x-government-statistics-portal,Government Statistics / Open Data Portal — 官方统计与开放数据查询,,yes,2/2,0.73
cn-all-remaining-1094-a7759ced,CMS 加州护理院检查、执法与所有权网络监管审计,分类,x-regulatory-registry,Regulatory Registry / Compliance Filing Database — 备案与合规申报检索库,,yes,2/2,0.62
cn-all-remaining-1096-067138a9,构建 MSHA 2024 Part 50 矿山伤害、工时暴露与官方发布对账审计数据产品,分类,x-regulatory-registry,Regulatory Registry / Compliance Filing Database — 备案与合规申报检索库,,yes,2/2,0.6
cn-all-remaining-1097-96b36b44,构建美国国会图书馆中文 MARC 多语种权威与系谱迁移审计产品,分类,library-management-systems,Library Management Systems,,yes,2/2,0.7
cn-all-remaining-1098-eff835fa,构建 Wikimedia 非营利组织税务、资助与关联方尽调审计,分类,x-regulatory-registry,Regulatory Registry / Compliance Filing Database — 备案与合规申报检索库,,yes,3/3,0.67
cn-all-remaining-1099-a6550f2f,MSHA 2024-H2 Impact Inspection Enforcement and Adjudication Audit,分类,x-regulatory-registry,Regulatory Registry / Compliance Filing Database — 备案与合规申报检索库,,yes,3/3,0.72
cn-all-remaining-1100-804b4868,多租户数据交换平台Kubernetes RBAC、网络隔离与生产上线安全门禁审计,分类,cloud-native-application-protection-platform-cnapp,Cloud-Native Application Protection Platform (CNAPP),,yes,2/3,0.62
cn-all-remaining-1101-68974701,生物信息学工程师人才供需、技能栈与招聘策略研究,分类,applicant-tracking-systems-ats,Applicant Tracking Systems (ATS),,yes,2/3,0.5
cn-all-remaining-1102-75cdeb82,工业伺服驱动器冷却风扇加速寿命Weibull可靠性评估与量产门槛核验,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.65
cn-all-remaining-1103-825a4158,券商两融重点账户日终担保品折算、压力测试与追保处置复核,分类,brokerage-trading-platforms,Brokerage Trading Platforms,,yes,2/3,0.55
cn-all-remaining-1104-be743d3f,药物研发科学家人才供需、技能结构与团队配置研究,分类,applicant-tracking-systems-ats,Applicant Tracking Systems (ATS),,yes,2/3,0.5
cn-all-remaining-1105-66d3d053,研发办公楼地下室及首层结构工程量清单与招标控制价复核,分类,construction-estimating-software,Construction Estimating Software,,yes,3/3,0.68
cn-all-remaining-1106-c492795e,PC High Render Graph异步计算、瞬态资源Alias与TAA时域稳定性封板复核,分类,game-engine,Game Engine Software,,yes,3/3,0.58
cn-all-remaining-1107-49687a7c,冬小麦氮肥梯度田间试验数据质控、RCBD统计、经济—环境联合推荐与增效处理复现评估,分类,agriculture,Agriculture Software,,yes,3/3,0.52
cn-all-remaining-1108-9999aa90,犊牛呼吸道病原多重qPCR批次质控、样本判定与场群病原谱复核,分类,lims,LIMS Software,,yes,3/3,0.57
cn-all-remaining-1109-f8ee441a,GH4169 LPBF工艺资格成形板旧版方法审计、多源材料数据复核与批次放行判定,分类,lims,LIMS Software,,yes,2/3,0.53
cn-all-remaining-1110-b3ea4f84,低轨遥感卫星高仰角过境测控链路短时失锁复盘、帧连续性审计与稳定性放行核验,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.52
cn-all-remaining-1111-780b1ffb,低轨遥感卫星多站日弧测量方法缺陷审计、时频/标校异常复核与交班放行核验,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.47
cn-all-remaining-1113-3cca4370,0–1 MPa智能压力变送器遗留校准工程复核、测量不确定度与批次放行,分类,calibration,Calibration Software,,yes,3/3,0.75
cn-all-remaining-1114-47bd2c78,77 GHz FMCW雷达多通道标定、二维CFAR检测与多帧航迹封版复核,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.62
cn-all-remaining-1115-3ce39934,杉木人工林近自然改造4年永久样地复测、RCBD成效检验与阶段验收复核,分类,forestry,Forestry Software,,yes,3/3,0.68
cn-all-remaining-1116-e3c0e7a3,双细胞系小分子联合用药实验的数据质控、剂量效应、协同窗口与候选推进复核,分类,drug-discovery,Drug Discovery Software,,yes,2/3,0.55
cn-all-remaining-1117-12938668,南美白对虾夜间增氧与投喂联动试验数据复核、区组校正分析与60 m³中试放行,分类,agriculture,Agriculture Software,,yes,1/3,0.42
cn-all-remaining-1118-b4487f83,大口黑鲈低鱼粉日粮56天饲喂试验数据复核、可复现统计评价与配方放大判定,分类,agriculture,Agriculture Software,,yes,3/3,0.38
cn-all-remaining-1119-5b062242,三级医院药库效期与库存周转专项复盘、跨药房调拨及采购调整,分类,pharmacy-inventory-management,Pharmacy Inventory Management Software,,yes,3/3,0.77
cn-all-remaining-1120-e886576e,超导量子处理器Q3–Q4 CZ门维护后复校、旧版方法审计与短期放行核验,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,2/3,0.55
cn-all-remaining-1121-8f9c7f01,低温 Hall 磁输运方法审计、双载流子复核与论文图发布门槛核验,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.57
cn-all-remaining-1122-0e0a5c47,晶圆缺陷图谱CNN的lot级验证、概率校准与影子运行准入复核,分类,manufacturing-execution-system,Manufacturing Execution System (MES) Software,,yes,3/3,0.48
cn-all-remaining-1123-2b49c9e3,多渠道客服意图路由模型灰度上线准入复核与人工兜底策略评审,分类,x-ml-experiment-tracking,ML Experiment Tracking / Model Registry — 逐 run 指标对比与模型版本,,unsure,2/2,0.5
